event_type,current_char,timestamp,current_word,current_word_time,current_sentence,current_sentence_time,complete_text,current_complete_time,sentence_num,technique_used,participant_id
key pressed,"e",1559749554.8344839,"ve",0.20511198043823242,"Jeder wackere Bayer ve",6.61943793296814,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer ve",27.93955683708191,2,none,2
key pressed,"r",1559749554.958307,"ver",0.3289351463317871,"Jeder wackere Bayer ver",6.743261098861694,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer ver",28.063380002975464,2,none,2
key pressed,"t",1559749555.312487,"vert",0.6831150054931641,"Jeder wackere Bayer vert",7.097440958023071,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vert",28.41755986213684,2,none,2
key pressed,"i",1559749555.4963908,"verti",0.8670189380645752,"Jeder wackere Bayer verti",7.281344890594482,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer verti",28.601463794708252,2,none,2
key pressed,"l",1559749555.873494,"vertil",1.24412202835083,"Jeder wackere Bayer vertil",7.658447980880737,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertil",28.978566884994507,2,none,2
key pressed,"g",1559749556.316173,"vertilg",1.6868011951446533,"Jeder wackere Bayer vertilg",8.10112714767456,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilg",29.42124605178833,2,none,2
key pressed,"t",1559749556.544308,"vertilgt",1.9149360656738281,"Jeder wackere Bayer vertilgt",8.329262018203735,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt",29.649380922317505,2,none,2
key pressed,"SPACE",1559749556.775483,"vertilgt",2.146111011505127,"Jeder wackere Bayer vertilgt ",8.560436964035034,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt ",29.880555868148804,2,none,2
word typed,"SPACE",1559749556.775483,"vertilgt",2.146111011505127,"Jeder wackere Bayer vertilgt ",8.560436964035034,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt ",29.880555868148804,2,False,2
key pressed,"b",1559749557.549654,"b",0.0,"Jeder wackere Bayer vertilgt b",9.33460807800293,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt b",30.6547269821167,2,none,2
key pressed,"e",1559749557.700465,"be",0.15081095695495605,"Jeder wackere Bayer vertilgt be",9.485419034957886,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt be",30.805537939071655,2,none,2
key pressed,"q",1559749558.363413,"beq",0.8137590885162354,"Jeder wackere Bayer vertilgt beq",10.148367166519165,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt beq",31.468486070632935,2,none,2
key pressed,"u",1559749558.510289,"bequ",0.9606349468231201,"Jeder wackere Bayer vertilgt bequ",10.29524302482605,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequ",31.61536192893982,2,none,2
key pressed,"e",1559749558.8025348,"beque",1.2528808116912842,"Jeder wackere Bayer vertilgt beque",10.587488889694214,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt beque",31.907607793807983,2,none,2
key pressed,"m",1559749559.370311,"bequem",1.8206570148468018,"Jeder wackere Bayer vertilgt bequem",11.155265092849731,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem",32.4753839969635,2,none,2
key pressed,"SPACE",1559749559.559288,"bequem",2.009634017944336,"Jeder wackere Bayer vertilgt bequem ",11.344242095947266,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem ",32.664361000061035,2,none,2
word typed,"SPACE",1559749559.559288,"bequem",2.009634017944336,"Jeder wackere Bayer vertilgt bequem ",11.344242095947266,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem ",32.664361000061035,2,False,2
key pressed,"z",1559749560.4752269,"z",0.0,"Jeder wackere Bayer vertilgt bequem z",12.260180950164795,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem z",33.580299854278564,2,none,2
key pressed,"w",1559749560.946341,"zw",0.4711141586303711,"Jeder wackere Bayer vertilgt bequem zw",12.731295108795166,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zw",34.051414012908936,2,none,2
key pressed,"o",1559749561.667181,"zwo",1.1919541358947754,"Jeder wackere Bayer vertilgt bequem zwo",13.45213508605957,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo",34.77225399017334,2,none,2
key pressed,"SPACE",1559749562.484271,"zwo",2.0090441703796387,"Jeder wackere Bayer vertilgt bequem zwo ",14.269225120544434,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo ",35.5893440246582,2,none,2
word typed,"SPACE",1559749562.484271,"zwo",2.0090441703796387,"Jeder wackere Bayer vertilgt bequem zwo ",14.269225120544434,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo ",35.5893440246582,2,False,2
key pressed,"P",1559749563.66114,"P",0.0,"Jeder wackere Bayer vertilgt bequem zwo P",15.446094036102295,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo P",36.766212940216064,2,none,2
key pressed,"f",1559749564.0461462,"Pf",0.3850061893463135,"Jeder wackere Bayer vertilgt bequem zwo Pf",15.831100225448608,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pf",37.15121912956238,2,none,2
key pressed,"u",1559749564.3281522,"Pfu",0.6670122146606445,"Jeder wackere Bayer vertilgt bequem zwo Pfu",16.11310625076294,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfu",37.43322515487671,2,none,2
key pressed,"n",1559749564.524976,"Pfun",0.8638360500335693,"Jeder wackere Bayer vertilgt bequem zwo Pfun",16.309930086135864,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfun",37.630048990249634,2,none,2
key pressed,"d",1559749565.081843,"Pfund",1.4207029342651367,"Jeder wackere Bayer vertilgt bequem zwo Pfund",16.86679697036743,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund",38.1869158744812,2,none,2
key pressed,"SPACE",1559749565.4130628,"Pfund",1.751922845840454,"Jeder wackere Bayer vertilgt bequem zwo Pfund ",17.19801688194275,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund ",38.51813578605652,2,none,2
word typed,"SPACE",1559749565.4130628,"Pfund",1.751922845840454,"Jeder wackere Bayer vertilgt bequem zwo Pfund ",17.19801688194275,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund ",38.51813578605652,2,False,2
key pressed,"K",1559749566.158897,"K",0.0,"Jeder wackere Bayer vertilgt bequem zwo Pfund K",17.943850994110107,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund K",39.26396989822388,2,none,2
key pressed,"a",1559749566.378987,"Ka",0.22009015083312988,"Jeder wackere Bayer vertilgt bequem zwo Pfund Ka",18.163941144943237,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Ka",39.48406004905701,2,none,2
key pressed,"l",1559749566.538829,"Kal",0.379932165145874,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kal",18.32378315925598,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kal",39.64390206336975,2,none,2
key pressed,"b",1559749567.004972,"Kalb",0.8460750579833984,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalb",18.789926052093506,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalb",40.110044956207275,2,none,2
key pressed,"s",1559749567.363171,"Kalbs",1.2042741775512695,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbs",19.148125171661377,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbs",40.46824407577515,2,none,2
key pressed,"h",1559749567.8839161,"Kalbsh",1.7250192165374756,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbsh",19.668870210647583,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbsh",40.98898911476135,2,none,2
key pressed,"a",1559749568.0108328,"Kalbsha",1.851935863494873,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbsha",19.79578685760498,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbsha",41.11590576171875,2,none,2
key pressed,"x",1559749569.1080499,"Kalbshax",2.949152946472168,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshax",20.893003940582275,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshax",42.213122844696045,2,none,2
key pressed,"e",1559749569.321886,"Kalbshaxe",3.1629891395568848,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxe",21.106840133666992,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxe",42.42695903778076,2,none,2
key pressed,"n",1559749569.4767628,"Kalbshaxen",3.3178658485412598,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen",21.261716842651367,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen",42.58183574676514,2,none,2
key pressed,"SPACE",1559749569.6940002,"Kalbshaxen",3.5351033210754395,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen ",21.478954315185547,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen ",42.799073219299316,2,none,2
word typed,"SPACE",1559749569.6940002,"Kalbshaxen",3.5351033210754395,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen ",21.478954315185547,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen ",42.799073219299316,2,False,2
key pressed,"n",1559749570.083889,"Kalbshaxen",3.924992084503174,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen",21.86884307861328,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen",43.18896198272705,2,none,2
key pressed,".",1559749570.82596,"Kalbshaxen.",4.667062997817993,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.",22.6109139919281,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.",43.93103289604187,2,none,2
key pressed,"ENTER",1559749571.146935,"Kalbshaxen.",4.988038063049316,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",22.931889057159424,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",44.25200796127319,2,none,2
word typed,"ENTER",1559749571.146935,"Kalbshaxen.",4.988038063049316,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",22.931889057159424,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",44.25200796127319,2,False,2
sentence typed,"ENTER",1559749571.146935,"Kalbshaxen.",4.988038063049316,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",22.931889057159424,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",44.25200796127319,2,none,2
key pressed,"S",1559749572.657654,"S",0.0,"S",0.0,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.S",45.76272702217102,3,none,2
key pressed,"t",1559749573.1076748,"St",0.45002079010009766,"St",0.45002079010009766,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.St",46.21274781227112,3,none,2
key pressed,"a",1559749573.4487948,"Sta",0.7911407947540283,"Sta",0.7911407947540283,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Sta",46.55386781692505,3,none,2
key pressed,"n",1559749573.709025,"Stan",1.0513708591461182,"Stan",1.0513708591461182,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stan",46.81409788131714,3,none,2
key pressed,"l",1559749574.883701,"Stanl",2.2260470390319824,"Stanl",2.2260470390319824,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanl",47.988774061203,3,none,2
key pressed,"e",1559749575.075836,"Stanle",2.418181896209717,"Stanle",2.418181896209717,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanle",48.18090891838074,3,none,2
key pressed,"y",1559749575.5525901,"Stanley",2.8949360847473145,"Stanley",2.8949360847473145,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanley",48.657663106918335,3,none,2
key pressed,"s",1559749575.961846,"Stanleys",3.304192066192627,"Stanleys",3.304192066192627,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys",49.06691908836365,3,none,2
key pressed,"SPACE",1559749576.185819,"Stanleys",3.528164863586426,"Stanleys ",3.528164863586426,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys ",49.290891885757446,3,none,2
word typed,"SPACE",1559749576.185819,"Stanleys",3.528164863586426,"Stanleys ",3.528164863586426,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys ",49.290891885757446,3,False,2
key pressed,"E",1559749576.8103218,"E",0.0,"Stanleys E",4.152667760848999,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys E",49.91539478302002,3,none,2
key pressed,"x",1559749577.241677,"Ex",0.43135523796081543,"Stanleys Ex",4.5840229988098145,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Ex",50.346750020980835,3,none,2
key pressed,"p",1559749577.5035489,"Exp",0.6932270526885986,"Stanleys Exp",4.845894813537598,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Exp",50.60862183570862,3,none,2
key pressed,"e",1559749577.697716,"Expe",0.8873941898345947,"Stanleys Expe",5.040061950683594,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expe",50.802788972854614,3,none,2
key pressed,"d",1559749578.0475242,"Exped",1.2372024059295654,"Stanleys Exped",5.3898701667785645,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Exped",51.152597188949585,3,none,2
key pressed,"i",1559749578.3247612,"Expedi",1.514439344406128,"Stanleys Expedi",5.667107105255127,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expedi",51.42983412742615,3,none,2
key pressed,"t",1559749578.718621,"Expedit",1.908299207687378,"Stanleys Expedit",6.060966968536377,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expedit",51.8236939907074,3,none,2
key pressed,"i",1559749578.862862,"Expediti",2.0525403022766113,"Stanleys Expediti",6.20520806312561,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expediti",51.96793508529663,3,none,2
key pressed,"o",1559749579.057027,"Expeditio",2.2467052936553955,"Stanleys Expeditio",6.3993730545043945,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditio",52.162100076675415,3,none,2
key pressed,"n",1559749579.258688,"Expedition",2.448366165161133,"Stanleys Expedition",6.601033926010132,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expedition",52.36376094818115,3,none,2
key pressed,"s",1559749579.462621,"Expeditions",2.652299165725708,"Stanleys Expeditions",6.804966926574707,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditions",52.56769394874573,3,none,2
key pressed,"z",1559749580.374628,"Expeditionsz",3.5643062591552734,"Stanleys Expeditionsz",7.7169740200042725,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionsz",53.47970104217529,3,none,2
key pressed,"u",1559749580.5602932,"Expeditionszu",3.749971389770508,"Stanleys Expeditionszu",7.902639150619507,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszu",53.66536617279053,3,none,2
key pressed,"g",1559749580.943576,"Expeditionszug",4.133254289627075,"Stanleys Expeditionszug",8.285922050476074,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug",54.048649072647095,3,none,2
key pressed,"SPACE",1559749581.080437,"Expeditionszug",4.27011513710022,"Stanleys Expeditionszug ",8.422782897949219,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug ",54.18550992012024,3,none,2
word typed,"SPACE",1559749581.080437,"Expeditionszug",4.27011513710022,"Stanleys Expeditionszug ",8.422782897949219,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug ",54.18550992012024,3,False,2
key pressed,"q",1559749581.761701,"q",0.0,"Stanleys Expeditionszug q",9.104047060012817,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug q",54.86677408218384,3,none,2
key pressed,"u",1559749582.010605,"qu",0.24890398979187012,"Stanleys Expeditionszug qu",9.352951049804688,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug qu",55.11567807197571,3,none,2
key pressed,"e",1559749582.293634,"que",0.5319328308105469,"Stanleys Expeditionszug que",9.635979890823364,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug que",55.398706912994385,3,none,2
key pressed,"r",1559749582.4415941,"quer",0.6798930168151855,"Stanleys Expeditionszug quer",9.783940076828003,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer",55.54666709899902,3,none,2
key pressed,"SPACE",1559749582.620567,"quer",0.8588659763336182,"Stanleys Expeditionszug quer ",9.962913036346436,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer ",55.725640058517456,3,none,2
word typed,"SPACE",1559749582.620567,"quer",0.8588659763336182,"Stanleys Expeditionszug quer ",9.962913036346436,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer ",55.725640058517456,3,False,2
key pressed,"d",1559749583.332321,"d",0.0,"Stanleys Expeditionszug quer d",10.67466688156128,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer d",56.4373939037323,3,none,2
key pressed,"u",1559749583.5351849,"du",0.2028639316558838,"Stanleys Expeditionszug quer du",10.877530813217163,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer du",56.640257835388184,3,none,2
key pressed,"c",1559749583.689666,"duc",0.3573451042175293,"Stanleys Expeditionszug quer duc",11.032011985778809,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer duc",56.79473900794983,3,none,2
key pressed,"h",1559749583.819653,"duch",0.4873321056365967,"Stanleys Expeditionszug quer duch",11.161998987197876,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer duch",56.9247260093689,3,none,2
key pressed,"c",1559749584.5102332,"duc",1.1779122352600098,"Stanleys Expeditionszug quer duc",11.852579116821289,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer duc",57.61530613899231,3,none,2
key pressed,"u",1559749584.7775512,"du",1.44523024559021,"Stanleys Expeditionszug quer du",12.11989712715149,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer du",57.88262414932251,3,none,2
key pressed,"d",1559749584.963422,"d",0.0,"Stanleys Expeditionszug quer d",12.305768013000488,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer d",58.06849503517151,3,none,2
key pressed,"u",1559749585.8627021,"du",0.8992800712585449,"Stanleys Expeditionszug quer du",13.205048084259033,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer du",58.967775106430054,3,none,2
key pressed,"r",1559749585.991572,"dur",1.0281498432159424,"Stanleys Expeditionszug quer dur",13.33391785621643,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer dur",59.09664487838745,3,none,2
key pressed,"c",1559749586.345779,"durc",1.382356882095337,"Stanleys Expeditionszug quer durc",13.688124895095825,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durc",59.450851917266846,3,none,2
key pressed,"h",1559749586.539466,"durch",1.5760438442230225,"Stanleys Expeditionszug quer durch",13.88181185722351,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch",59.64453887939453,3,none,2
key pressed,"SPACE",1559749586.68669,"durch",1.7232680320739746,"Stanleys Expeditionszug quer durch ",14.029036045074463,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch ",59.79176306724548,3,none,2
word typed,"SPACE",1559749586.68669,"durch",1.7232680320739746,"Stanleys Expeditionszug quer durch ",14.029036045074463,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch ",59.79176306724548,3,False,2
key pressed,"A",1559749587.4656441,"A",0.0,"Stanleys Expeditionszug quer durch A",14.807990074157715,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch A",60.570717096328735,3,none,2
key pressed,"f",1559749588.032764,"Af",0.567119836807251,"Stanleys Expeditionszug quer durch Af",15.375109910964966,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Af",61.137836933135986,3,none,2
key pressed,"r",1559749589.6525,"Afr",2.1868557929992676,"Stanleys Expeditionszug quer durch Afr",16.994845867156982,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afr",62.757572889328,3,none,2
key pressed,"i",1559749589.9155898,"Afri",2.4499456882476807,"Stanleys Expeditionszug quer durch Afri",17.257935762405396,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afri",63.020662784576416,3,none,2
key pressed,"k",1559749590.222507,"Afrik",2.7568628787994385,"Stanleys Expeditionszug quer durch Afrik",17.564852952957153,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrik",63.327579975128174,3,none,2
key pressed,"a",1559749590.390568,"Afrika",2.924923896789551,"Stanleys Expeditionszug quer durch Afrika",17.732913970947266,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika",63.495640993118286,3,none,2
key pressed,"SPACE",1559749590.538396,"Afrika",3.072751760482788,"Stanleys Expeditionszug quer durch Afrika ",17.880741834640503,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika ",63.64346885681152,3,none,2
word typed,"SPACE",1559749590.538396,"Afrika",3.072751760482788,"Stanleys Expeditionszug quer durch Afrika ",17.880741834640503,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika ",63.64346885681152,3,False,2
key pressed,"w",1559749591.380376,"w",0.0,"Stanleys Expeditionszug quer durch Afrika w",18.722722053527832,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika w",64.48544907569885,3,none,2
key pressed,"i",1559749591.739559,"wi",0.35918283462524414,"Stanleys Expeditionszug quer durch Afrika wi",19.081904888153076,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wi",64.8446319103241,3,none,2
key pressed,"r",1559749592.0243578,"wir",0.6439816951751709,"Stanleys Expeditionszug quer durch Afrika wir",19.366703748703003,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wir",65.12943077087402,3,none,2
key pressed,"d",1559749592.2565389,"wird",0.8761627674102783,"Stanleys Expeditionszug quer durch Afrika wird",19.59888482093811,"Syliva wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika wird",65.36161184310913,3,none,2
