event_type,current_char,timestamp,current_word,current_word_time,current_sentence,current_sentence_time,complete_text,current_complete_time,sentence_num,technique_used,autocompletion,participant_id
key pressed,m,1559750246.296022,vom,0.7361888885498047,Prall vom,1.5686378479003906,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom,25.273035049438477,3,none,False,3
key pressed,SPACE,1559750246.432129,vom,0.8722958564758301,Prall vom ,1.704744815826416,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom ,25.409142017364502,3,none,False,3
word typed,SPACE,1559750246.432129,vom,0.8722958564758301,Prall vom ,1.704744815826416,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom ,25.409142017364502,3,False,False,3
key pressed,W,1559750246.671345,W,0.0,Prall vom W,1.9439609050750732,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom W,25.64835810661316,3,none,False,3
key pressed,h,1559750246.776416,Wh,0.1050710678100586,Prall vom Wh,2.049031972885132,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Wh,25.753429174423218,3,none,False,3
key pressed,i,1559750246.967987,Whi,0.2966420650482178,Prall vom Whi,2.240602970123291,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whi,25.945000171661377,3,none,False,3
key pressed,s,1559750247.07199,Whis,0.40064501762390137,Prall vom Whis,2.3446059226989746,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whis,26.04900312423706,3,none,False,3
key pressed,k,1559750247.208034,Whisk,0.536689043045044,Prall vom Whisk,2.480649948120117,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisk,26.185047149658203,3,none,False,3
key pressed,y,1559750247.4561841,Whisky,0.7848391532897949,Prall vom Whisky,2.728800058364868,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky,26.433197259902954,3,none,False,3
key pressed,SPACE,1559750247.616021,Whisky,0.9446759223937988,Prall vom Whisky ,2.888636827468872,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky ,26.593034029006958,3,none,False,3
word typed,SPACE,1559750247.616021,Whisky,0.9446759223937988,Prall vom Whisky ,2.888636827468872,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky ,26.593034029006958,3,False,False,3
key pressed,f,1559750247.960068,f,0.0,Prall vom Whisky f,3.2326838970184326,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky f,26.93708109855652,3,none,False,3
key pressed,l,1559750248.168149,fl,0.20808100700378418,Prall vom Whisky fl,3.440764904022217,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky fl,27.145162105560303,3,none,False,3
key pressed,o,1559750248.368045,flo,0.4079771041870117,Prall vom Whisky flo,3.6406610012054443,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flo,27.34505820274353,3,none,False,3
key pressed,g,1559750248.544095,flog,0.5840270519256592,Prall vom Whisky flog,3.816710948944092,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog,27.521108150482178,3,none,False,3
key pressed,SPACE,1559750248.712053,flog,0.7519850730895996,Prall vom Whisky flog ,3.9846689701080322,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog ,27.689066171646118,3,none,False,3
word typed,SPACE,1559750248.712053,flog,0.7519850730895996,Prall vom Whisky flog ,3.9846689701080322,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog ,27.689066171646118,3,False,False,3
key pressed,Q,1559750248.951755,Q,0.0,Prall vom Whisky flog Q,4.224370956420898,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog Q,27.928768157958984,3,none,False,3
key pressed,U,1559750249.0800152,QU,0.12826013565063477,Prall vom Whisky flog QU,4.352631092071533,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QU,28.05702829360962,3,none,False,3
key pressed,a,1559750249.8000178,QUa,0.8482627868652344,Prall vom Whisky flog QUa,5.072633743286133,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUa,28.77703094482422,3,none,False,3
key pressed,x,1559750250.120048,QUax,1.1682929992675781,Prall vom Whisky flog QUax,5.392663955688477,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax,29.097061157226562,3,none,False,3
key pressed,SPACE,1559750250.296211,QUax,1.3444559574127197,Prall vom Whisky flog QUax ,5.568826913833618,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax ,29.273224115371704,3,none,False,3
word typed,SPACE,1559750250.296211,QUax,1.3444559574127197,Prall vom Whisky flog QUax ,5.568826913833618,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax ,29.273224115371704,3,False,False,3
key pressed,d,1559750250.600159,d,0.0,Prall vom Whisky flog QUax d,5.872774839401245,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax d,29.57717204093933,3,none,False,3
key pressed,e,1559750250.800395,de,0.20023608207702637,Prall vom Whisky flog QUax de,6.0730109214782715,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax de,29.777408123016357,3,none,False,3
key pressed,n,1559750250.904167,den,0.30400800704956055,Prall vom Whisky flog QUax den,6.176782846450806,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den,29.88118004798889,3,none,False,3
key pressed,SPACE,1559750251.064194,den,0.4640350341796875,Prall vom Whisky flog QUax den ,6.336809873580933,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den ,30.04120707511902,3,none,False,3
word typed,SPACE,1559750251.064194,den,0.4640350341796875,Prall vom Whisky flog QUax den ,6.336809873580933,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den ,30.04120707511902,3,False,False,3
key pressed,J,1559750252.1842182,J,0.0,Prall vom Whisky flog QUax den J,7.456834077835083,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den J,31.16123127937317,3,none,False,3
key pressed,e,1559750252.3038,Je,0.11958193778991699,Prall vom Whisky flog QUax den Je,7.576416015625,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Je,31.280813217163086,3,none,False,3
key pressed,t,1559750252.5041249,Jet,0.31990671157836914,Prall vom Whisky flog QUax den Jet,7.776740789413452,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet,31.481137990951538,3,none,False,3
key pressed,SPACE,1559750253.424293,Jet,1.240074872970581,Prall vom Whisky flog QUax den Jet ,8.696908950805664,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet ,32.40130615234375,3,none,False,3
word typed,SPACE,1559750253.424293,Jet,1.240074872970581,Prall vom Whisky flog QUax den Jet ,8.696908950805664,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet ,32.40130615234375,3,False,False,3
key pressed,z,1559750253.664246,z,0.0,Prall vom Whisky flog QUax den Jet z,8.936861991882324,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet z,32.64125919342041,3,none,False,3
key pressed,u,1559750253.8324108,zu,0.16816473007202148,Prall vom Whisky flog QUax den Jet zu,9.105026721954346,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu,32.80942392349243,3,none,False,3
key pressed,SPACE,1559750253.944306,zu,0.280059814453125,Prall vom Whisky flog QUax den Jet zu ,9.21692180633545,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu ,32.921319007873535,3,none,False,3
word typed,SPACE,1559750253.944306,zu,0.280059814453125,Prall vom Whisky flog QUax den Jet zu ,9.21692180633545,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu ,32.921319007873535,3,False,False,3
key pressed,B,1559750254.136278,B,0.0,Prall vom Whisky flog QUax den Jet zu B,9.408893823623657,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu B,33.11329102516174,3,none,False,3
key pressed,r,1559750254.264378,Br,0.12810015678405762,Prall vom Whisky flog QUax den Jet zu Br,9.536993980407715,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Br,33.2413911819458,3,none,False,3
key pressed,u,1559750254.384148,Bru,0.24786996841430664,Prall vom Whisky flog QUax den Jet zu Bru,9.656763792037964,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bru,33.36116099357605,3,none,False,3
key pressed,c,1559750254.512209,Bruc,0.3759310245513916,Prall vom Whisky flog QUax den Jet zu Bruc,9.784824848175049,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruc,33.489222049713135,3,none,False,3
key pressed,h,1559750254.5843048,Bruch,0.4480268955230713,Prall vom Whisky flog QUax den Jet zu Bruch,9.856920719146729,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch,33.561317920684814,3,none,False,3
key pressed,.,1559750254.952461,Bruch.,0.8161830902099609,Prall vom Whisky flog QUax den Jet zu Bruch.,10.225076913833618,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.,33.929474115371704,3,none,False,3
key pressed,ENTER,1559750255.160367,Bruch.,1.0240890979766846,"Prall vom Whisky flog QUax den Jet zu Bruch.
",10.432982921600342,"Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.
",34.13738012313843,3,none,False,3
word typed,ENTER,1559750255.160367,Bruch.,1.0240890979766846,"Prall vom Whisky flog QUax den Jet zu Bruch.
",10.432982921600342,"Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.
",34.13738012313843,3,False,False,3
sentence typed,ENTER,1559750255.160367,Bruch.,1.0240890979766846,"Prall vom Whisky flog QUax den Jet zu Bruch.
",10.432982921600342,"Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.
",34.13738012313843,3,none,False,3
key pressed,S,1559750256.056252,S,0.0,S,0.0,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.S,35.033265113830566,4,none,False,3
key pressed,t,1559750256.240321,St,0.18406891822814941,St,0.18406891822814941,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.St,35.217334032058716,4,none,False,3
key pressed,a,1559750256.344436,Sta,0.28818392753601074,Sta,0.28818392753601074,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Sta,35.32144904136658,4,none,False,3
key pressed,n,1559750256.424305,Stan,0.36805295944213867,Stan,0.36805295944213867,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stan,35.401318073272705,4,none,False,3
key pressed,l,1559750256.632351,Stanl,0.5760989189147949,Stanl,0.5760989189147949,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanl,35.60936403274536,4,none,False,3
key pressed,e,1559750256.9124951,Stanle,0.8562431335449219,Stanle,0.8562431335449219,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanle,35.88950824737549,4,none,False,3
key pressed,y,1559750257.160295,Stanley,1.1040430068969727,Stanley,1.1040430068969727,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanley,36.13730812072754,4,none,False,3
key pressed,s,1559750257.3443682,Stanleys,1.288116216659546,Stanleys,1.288116216659546,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys,36.32138133049011,4,none,False,3
key pressed,SPACE,1559750257.448395,Stanleys,1.3921430110931396,Stanleys ,1.3921430110931396,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys ,36.425408124923706,4,none,False,3
word typed,SPACE,1559750257.448395,Stanleys,1.3921430110931396,Stanleys ,1.3921430110931396,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys ,36.425408124923706,4,False,False,3
key pressed,E,1559750257.680256,E,0.0,Stanleys E,1.6240038871765137,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys E,36.65726900100708,4,none,False,3
key pressed,x,1559750257.920588,Ex,0.24033212661743164,Stanleys Ex,1.8643360137939453,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Ex,36.89760112762451,4,none,False,3
key pressed,p,1559750258.0723462,Exp,0.3920903205871582,Stanleys Exp,2.016094207763672,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Exp,37.04935932159424,4,none,False,3
key pressed,e,1559750258.2163851,Expe,0.5361292362213135,Stanleys Expe,2.160133123397827,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expe,37.193398237228394,4,none,False,3
key pressed,d,1559750258.3923771,Exped,0.7121212482452393,Stanleys Exped,2.336125135421753,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Exped,37.36939024925232,4,none,False,3
key pressed,i,1559750258.512325,Expedi,0.8320691585540771,Stanleys Expedi,2.456073045730591,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expedi,37.48933815956116,4,none,False,3
key pressed,t,1559750258.664416,Expedit,0.9841601848602295,Stanleys Expedit,2.608164072036743,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expedit,37.64142918586731,4,none,False,3
key pressed,i,1559750258.752394,Expediti,1.0721380710601807,Stanleys Expediti,2.6961419582366943,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expediti,37.72940707206726,4,none,False,3
key pressed,o,1559750258.9445162,Expeditio,1.2642602920532227,Stanleys Expeditio,2.8882641792297363,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditio,37.9215292930603,4,none,False,3
key pressed,n,1559750259.160448,Expedition,1.4801921844482422,Stanleys Expedition,3.104196071624756,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expedition,38.13746118545532,4,none,False,3
key pressed,s,1559750259.247751,Expeditions,1.5674951076507568,Stanleys Expeditions,3.1914989948272705,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditions,38.22476410865784,4,none,False,3
key pressed,z,1559750259.439887,Expeditionsz,1.7596311569213867,Stanleys Expeditionsz,3.3836350440979004,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionsz,38.41690015792847,4,none,False,3
key pressed,u,1559750259.616412,Expeditionszu,1.9361560344696045,Stanleys Expeditionszu,3.560159921646118,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszu,38.593425035476685,4,none,False,3
key pressed,g,1559750259.736386,Expeditionszug,2.0561301708221436,Stanleys Expeditionszug,3.6801340579986572,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug,38.713399171829224,4,none,False,3
key pressed,SPACE,1559750259.8565729,Expeditionszug,2.176316976547241,Stanleys Expeditionszug ,3.800320863723755,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug ,38.83358597755432,4,none,False,3
word typed,SPACE,1559750259.8565729,Expeditionszug,2.176316976547241,Stanleys Expeditionszug ,3.800320863723755,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug ,38.83358597755432,4,False,False,3
key pressed,q,1559750260.128364,q,0.0,Stanleys Expeditionszug q,4.072112083435059,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug q,39.105377197265625,4,none,False,3
key pressed,SPACE,1559750260.727802,Expeditionszug,0.599437952041626,Stanleys Expeditionszug ,4.671550035476685,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug ,39.70481514930725,4,none,False,3
word typed,SPACE,1559750260.727802,Expeditionszug,0.599437952041626,Stanleys Expeditionszug ,4.671550035476685,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug ,39.70481514930725,4,False,False,3
key pressed,u,1559750260.976641,u,0.0,Stanleys Expeditionszug u,4.92038893699646,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug u,39.953654050827026,4,none,False,3
key pressed,e,1559750261.128444,ue,0.15180301666259766,Stanleys Expeditionszug ue,5.072191953659058,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug ue,40.105457067489624,4,none,False,3
key pressed,u,1559750261.4165602,u,0.0,Stanleys Expeditionszug u,5.3603081703186035,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug u,40.39357328414917,4,none,False,3
key pressed,SPACE,1559750261.57633,Expeditionszug,0.15976977348327637,Stanleys Expeditionszug ,5.52007794380188,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug ,40.553343057632446,4,none,False,3
word typed,SPACE,1559750261.57633,Expeditionszug,0.15976977348327637,Stanleys Expeditionszug ,5.52007794380188,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug ,40.553343057632446,4,False,False,3
key pressed,q,1559750261.719799,q,0.0,Stanleys Expeditionszug q,5.663547039031982,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug q,40.69681215286255,4,none,False,3
key pressed,u,1559750261.864685,qu,0.14488601684570312,Stanleys Expeditionszug qu,5.8084330558776855,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug qu,40.84169816970825,4,none,False,3
key pressed,e,1559750261.984652,que,0.26485300064086914,Stanleys Expeditionszug que,5.928400039672852,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug que,40.96166515350342,4,none,False,3
key pressed,r,1559750262.1125278,quer,0.3927288055419922,Stanleys Expeditionszug quer,6.056275844573975,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer,41.08954095840454,4,none,False,3
key pressed,SPACE,1559750262.1846159,quer,0.4648168087005615,Stanleys Expeditionszug quer ,6.128363847732544,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer ,41.16162896156311,4,none,False,3
word typed,SPACE,1559750262.1846159,quer,0.4648168087005615,Stanleys Expeditionszug quer ,6.128363847732544,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer ,41.16162896156311,4,False,False,3
key pressed,d,1559750262.448565,d,0.0,Stanleys Expeditionszug quer d,6.392313003540039,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer d,41.425578117370605,4,none,False,3
key pressed,u,1559750262.592507,du,0.14394187927246094,Stanleys Expeditionszug quer du,6.5362548828125,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer du,41.569519996643066,4,none,False,3
key pressed,r,1559750262.696567,dur,0.2480020523071289,Stanleys Expeditionszug quer dur,6.640315055847168,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer dur,41.673580169677734,4,none,False,3
key pressed,c,1559750262.8885949,durc,0.4400298595428467,Stanleys Expeditionszug quer durc,6.832342863082886,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durc,41.86560797691345,4,none,False,3
key pressed,h,1559750262.9765801,durch,0.52801513671875,Stanleys Expeditionszug quer durch,6.920328140258789,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch,41.953593254089355,4,none,False,3
key pressed,SPACE,1559750263.104609,durch,0.6560440063476562,Stanleys Expeditionszug quer durch ,7.048357009887695,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch ,42.08162212371826,4,none,False,3
